Description,List_Price,Model,Milleage,Gear_Type,Location,Price,Mileage,Year,State,Brand,Origin,Engine_L
2015 BMW 220i 2.0 Gran Tourer MPV,"RM 58,800",BMW 220i,120 - 125K KM,Automatic,"Selangor, Seri Kembangan",58800.0,122500.0,2015.0,Selangor,BMW,Continental,2.0
2015 Mitsubishi Triton 2.5 VGT Adventure Dual Cab Pickup Truck - VGT Adventure 4WD TIP TOP,"RM 61,999",Mitsubishi Triton,85 - 90K KM,Automatic,"Johor, Skudai",61999.0,87500.0,2015.0,Johor,Mitsubishi,Asian,2.5
2019 Honda City 1.5 E i-VTEC Sedan - KEYLESS EASY LOAN FULL SERVICE RECORD,"RM 58,999",Honda City,90 - 95K KM,Automatic,"Johor, Skudai",58999.0,92500.0,2019.0,Johor,Honda,Asian,1.5
2017 Honda City 1.5 V i-VTEC Sedan - EASY LOAN FAST DELIVERY,"RM 56,999",Honda City,50 - 55K KM,Automatic,"Johor, Skudai",56999.0,52500.0,2017.0,Johor,Honda,Asian,1.5
2022 Mitsubishi Triton 2.5 Quest Dual Cab Pickup Truck - MT Quest FULL SERVICE RECORD,"RM 69,999",Mitsubishi Triton,55 - 60K KM,Manual,"Johor, Skudai",69999.0,57500.0,2022.0,Johor,Mitsubishi,Asian,2.5
2018 Peugeot 3008 1.6 THP Allure SUV - HIGH SPEC SUNROOF TIP TOP,"RM 69,999",Peugeot 3008,30 - 35K KM,Automatic,"Johor, Skudai",69999.0,32500.0,2018.0,Johor,Peugeot,Continental,1.6
2016 Honda Civic 1.5 TC VTEC Premium Sedan - TC-P Premium EASY LOAN FAST APPROVAL,"RM 84,999",Honda Civic,65 - 70K KM,Automatic,"Johor, Skudai",84999.0,67500.0,2016.0,Johor,Honda,Asian,1.5
2018 Honda City 1.5 Hybrid Sedan,"RM 51,999",Honda City,75 - 80K KM,Automatic,"Johor, Johor Bahru",51999.0,77500.0,2018.0,Johor,Honda,Asian,1.5
2018 Proton Preve 1.6 CFE Premium Sedan,"RM 29,999",Proton Preve,70 - 75K KM,Automatic,"Johor, Johor Bahru",29999.0,72500.0,2018.0,Johor,Proton,Asian,1.6
2017 Honda CR-V 1.5 TC VTEC SUV - L AUTO,"RM 92,800",Honda CR-V,80 - 85K KM,Automatic,"Selangor, Petaling Jaya",92800.0,82500.0,2017.0,Selangor,Honda,Asian,1.5
2016 Honda CR-V 2.0 i-VTEC SUV - L AUTO,"RM 63,800",Honda CR-V,100 - 105K KM,Automatic,"Selangor, Petaling Jaya",63800.0,102500.0,2016.0,Selangor,Honda,Asian,2.0
2014 Volkswagen Jetta 1.4 TSI Sedan - SUPER SMOOTH CONDITION - LOAN WELCOME,"RM 29,999",Volkswagen Jetta,85 - 90K KM,Automatic,"Johor, Skudai",29999.0,87500.0,2014.0,Johor,Volkswagen,Continental,1.4
2014 Volkswagen Jetta 1.4 TSI Sedan,"RM 27,999",Volkswagen Jetta,80 - 85K KM,Automatic,"Johor, Johor Bahru",27999.0,82500.0,2014.0,Johor,Volkswagen,Continental,1.4
2016 Mazda 3 2.0 SKYACTIV-G High Sedan,"RM 57,999",Mazda 3,85 - 90K KM,Automatic,"Johor, Johor Bahru",57999.0,87500.0,2016.0,Johor,Mazda,Asian,2.0
2016 Mazda Biante 2.0 SKYACTIV-G MPV,"RM 65,999",Mazda Biante,90 - 95K KM,Automatic,"Johor, Johor Bahru",65999.0,92500.0,2016.0,Johor,Mazda,Asian,2.0
2015 Mazda 6 2.5 SKYACTIV-G Sedan - SUNROOF - CARKING - HIGH LOAN WELCOME,"RM 68,999",Mazda 6,85 - 90K KM,Automatic,"Johor, Skudai",68999.0,87500.0,2015.0,Johor,Mazda,Asian,2.5
2019 Volkswagen Vento 1.2 TSI Highline Sedan - CHEAPEST PRICE,"RM 38,999",Volkswagen Vento,60 - 65K KM,Automatic,"Johor, Skudai",38999.0,62500.0,2019.0,Johor,Volkswagen,Continental,1.2
2019 Peugeot 3008 1.6 THP Allure SUV - THP - FULL SPEC - SUNROOF - POWER BOOT,"RM 75,999",Peugeot 3008,50 - 55K KM,Automatic,"Johor, Skudai",75999.0,52500.0,2019.0,Johor,Peugeot,Continental,1.6
2020 Hyundai Grand Starex 2.5 Executive Plus MPV,"RM 148,875",Hyundai Grand Starex,65 - 70K KM,Automatic,"Johor, Johor Bahru",148875.0,67500.0,2020.0,Johor,Hyundai,Asian,2.5
2013 Toyota Camry 2.5 V Sedan,"RM 65,800",Toyota Camry,110 - 115K KM,Automatic,"Penang, Simpang Ampat",65800.0,112500.0,2013.0,Penang,Toyota,Asian,2.5
2018 Honda BR-V 1.5 V i-VTEC SUV - 7 SEATER SMALL MPV - KEYLESS - EASY LOAN,"RM 52,999",Honda BR-V,60 - 65K KM,Automatic,"Johor, Skudai",52999.0,62500.0,2018.0,Johor,Honda,Asian,1.5
2014 Mazda 3 2.0 SKYACTIV-G Sedan - SUNROOF - LOAN AVAILABLE,"RM 42,999",Mazda 3,105 - 110K KM,Automatic,"Johor, Skudai",42999.0,107500.0,2014.0,Johor,Mazda,Asian,2.0
2016 Mazda CX-5 2.2 SKYACTIV-D GLS SUV - DIESEL - HIGH LOAN,"RM 58,999",Mazda CX-5,90 - 95K KM,Automatic,"Johor, Skudai",58999.0,92500.0,2016.0,Johor,Mazda,Asian,2.2
2016 Mercedes-Benz E250 2.0 Avantgarde Sedan - SUNROOF - EASY HIGH LOAN,"RM 159,999",Mercedes-Benz E250,75 - 80K KM,Automatic,"Johor, Skudai",159999.0,77500.0,2016.0,Johor,Mercedes-Benz,Continental,2.0
2019 Honda City 1.5 V i-VTEC Sedan - FULL SPEC - EASY LOAN,"RM 62,999",Honda City,50 - 55K KM,Automatic,"Johor, Skudai",62999.0,52500.0,2019.0,Johor,Honda,Asian,1.5
2018 Honda BR-V 1.5 V i-VTEC SUV - PUSH START BUTTON - HIGH LOAN WELCOME,"RM 52,999",Honda BR-V,70 - 75K KM,Automatic,"Johor, Skudai",52999.0,72500.0,2018.0,Johor,Honda,Asian,1.5
"2020 Toyota Alphard 3.5 Executive Lounge S MPV - SC, JBL Sound System with Rear Monitor, 360 Camera, Modellista Body Kits and MORE","RM 328,000",Toyota Alphard,10 - 15K KM,Automatic,"Selangor, Shah Alam",328000.0,12500.0,2020.0,Selangor,Toyota,Asian,3.5
"2019 Lexus NX300 2.0 F Sport SUV - Rare Spec , Mark Levinson Sound System, 360 Camera and MORE","RM 238,000",Lexus NX300,30 - 35K KM,Automatic,"Selangor, Shah Alam",238000.0,32500.0,2019.0,Selangor,Lexus,Asian,2.0
2015 BMW X1 2.0 sDrive20i SUV - CAR KING - HIGH LOAN,"RM 55,999",BMW X1,70 - 75K KM,Automatic,"Johor, Skudai",55999.0,72500.0,2015.0,Johor,BMW,Continental,2.0
2017 Ford Ranger 3.2 Wildtrak High Rider Dual Cab Pickup Truck - WILDTRACK 4WD - FULL SPEC - HIGH LOAN,"RM 63,999",Ford Ranger,75 - 80K KM,Automatic,"Johor, Skudai",63999.0,77500.0,2017.0,Johor,Ford,Continental,3.2
2017 Toyota Corolla Altis 1.8 G Sedan - JOHOR PLATE - LOW DEPOSIT - SUPERB CAR KING - HIGH LOAN WELCOME,"RM 69,999",Toyota Corolla Altis,60 - 65K KM,Automatic,"Johor, Skudai",69999.0,62500.0,2017.0,Johor,Toyota,Asian,1.8
2014 Audi A3 1.4 TFSI Sedan - CARKING CONDITION - LOAN WELCOME,"RM 49,999",Audi A3,105 - 110K KM,Automatic,"Johor, Skudai",49999.0,107500.0,2014.0,Johor,Audi,Continental,1.4
2017/2018 Hyundai Grand Starex 2.5 Royale Deluxe MPV,"RM 118,875",Hyundai Grand Starex,120 - 125K KM,Automatic,"Johor, Johor Bahru",118875.0,122500.0,2017.0,Johor,Hyundai,Asian,2.5
2016 Toyota Camry 2.5 Hybrid Sedan - HIGH LOAN WELCOME,"RM 72,999",Toyota Camry,70 - 75K KM,Automatic,"Johor, Skudai",72999.0,72500.0,2016.0,Johor,Toyota,Asian,2.5
2019 Toyota Vios 1.5 G Sedan - LOAN SENANG LULUS,"RM 59,999",Toyota Vios,60 - 65K KM,Automatic,"Johor, Skudai",59999.0,62500.0,2019.0,Johor,Toyota,Asian,1.5
2016 Mazda 6 2.5 SKYACTIV-G Sedan - HIGH LOAN FAST APPROVAL,"RM 79,999",Mazda 6,80 - 85K KM,Automatic,"Johor, Skudai",79999.0,82500.0,2016.0,Johor,Mazda,Asian,2.5
2015 Mazda 3 2.0 SKYACTIV-G GL Sedan - SKYACTIV-G - EASY LOAN CARKING CHEAPEST,"RM 49,999",Mazda 3,80 - 85K KM,Automatic,"Johor, Skudai",49999.0,82500.0,2015.0,Johor,Mazda,Asian,2.0
2015/2016 Volkswagen Jetta 1.4 TSI Sport Edition Sedan - TRUSTED DEALER NO HIDDEN FEE TRUE YEAR MADE,"RM 38,888",Volkswagen Jetta,75 - 80K KM,Automatic,"Johor, Johor Bahru",38888.0,77500.0,2015.0,Johor,Volkswagen,Continental,1.4
2016 Hyundai Grand Starex 2.5 Royale GLS MPV,"RM 108,875",Hyundai Grand Starex,105 - 110K KM,Automatic,"Johor, Johor Bahru",108875.0,107500.0,2016.0,Johor,Hyundai,Asian,2.5
2019 Mercedes-Benz C200 1.5 AMG Line Sedan,"RM 168,000",Mercedes-Benz C200,60 - 65K KM,Automatic,"Johor, Gelang Patah",168000.0,62500.0,2019.0,Johor,Mercedes-Benz,Continental,1.5
2015 Nissan X-Trail 2.0 SUV - LUXURY (FULL SERVICE RECORD 45K KM DONE 360 SURROUND CAMERA) 2016,"RM 68,888",Nissan X-Trail,40 - 45K KM,Automatic,"Selangor, Klang",68888.0,42500.0,2015.0,Selangor,Nissan,Asian,2.0
2018 Honda Civic 1.5 TC VTEC Sedan - FULL SPEC ONE YEAR WARRANTY WITH UNLIMITED MILEAGE GUARANTEE BUY AND DRIVE AND EASY APPROVE LOAN,"RM 77,800",Honda Civic,50 - 55K KM,Automatic,"Kuala Lumpur, Kampung Pandan Dalam",77800.0,52500.0,2018.0,Kuala Lumpur,Honda,Asian,1.5
2018 Proton X70 1.8 TGDI Premium SUV - CARKING - HIGH LOAN,"RM 62,999",Proton X70,70 - 75K KM,Automatic,"Johor, Skudai",62999.0,72500.0,2018.0,Johor,Proton,Asian,1.8
2018 Honda City 1.5 Hybrid Sedan - KEYLESS - HIGH LOAN AVAILABLE,"RM 52,999",Honda City,60 - 65K KM,Automatic,"Johor, Skudai",52999.0,62500.0,2018.0,Johor,Honda,Asian,1.5
2014 Nissan Sylphy 1.8 VL Sedan - FULL SPEC - HIGH LOAN,"RM 31,999",Nissan Sylphy,85 - 90K KM,Automatic,"Johor, Skudai",31999.0,87500.0,2014.0,Johor,Nissan,Asian,1.8
2018 Honda Civic 1.5 TC VTEC Sedan,"RM 86,000",Honda Civic,100 - 105K KM,Automatic,"Selangor, Petaling Jaya",86000.0,102500.0,2018.0,Selangor,Honda,Asian,1.5
2014 Honda City 1.5 E i-VTEC Sedan - JOHOR PLATE - KEYLESS - LOW DEPOSIT,"RM 39,999",Honda City,85 - 90K KM,Automatic,"Johor, Skudai",39999.0,87500.0,2014.0,Johor,Honda,Asian,1.5
2016 Perodua Alza 1.5 SE MPV - SUPER SMOOTH CONDITION - EASY LOAN APPROVAL,"RM 37,999",Perodua Alza,80 - 85K KM,Automatic,"Johor, Skudai",37999.0,82500.0,2016.0,Johor,Perodua,Asian,1.5
2016 Honda CR-V 2.4 i-VTEC SUV - CARKING - HIGH LOAN,"RM 60,999",Honda CR-V,85 - 90K KM,Automatic,"Johor, Skudai",60999.0,87500.0,2016.0,Johor,Honda,Asian,2.4
2016 Mazda CX-5 2.2 SKYACTIV-D GLS SUV - SUPER CARKING - HIGH LOAN,"RM 58,999",Mazda CX-5,75 - 80K KM,Automatic,"Johor, Skudai",58999.0,77500.0,2016.0,Johor,Mazda,Asian,2.2
2015 Hyundai Sonata 2.0 Executive Sedan - FULL SPEC - HIGH LOAN,"RM 40,999",Hyundai Sonata,75 - 80K KM,Automatic,"Johor, Skudai",40999.0,77500.0,2015.0,Johor,Hyundai,Asian,2.0
2014 Mazda CX-5 2.5 SKYACTIV-G SUV - SUNROOF - EASY HIGH LOAN,"RM 52,999",Mazda CX-5,90 - 95K KM,Automatic,"Johor, Skudai",52999.0,92500.0,2014.0,Johor,Mazda,Asian,2.5
2015 Mazda CX-5 2.0 SKYACTIV-G High Spec SUV - SKYACTIV-G GLS - HIGH SPEC - KEYLESS - EASY HIGH LOAN,"RM 54,999",Mazda CX-5,85 - 90K KM,Automatic,"Johor, Skudai",54999.0,87500.0,2015.0,Johor,Mazda,Asian,2.0
2021 Proton Exora 1.6 Turbo Premium MPV - JOHOR PLATE - FULL SPEC,"RM 45,999",Proton Exora,30 - 35K KM,Automatic,"Johor, Skudai",45999.0,32500.0,2021.0,Johor,Proton,Asian,1.6
2013/2014 BMW X1 2.0 sDrive20i SUV - CARKING CONDITION - CHEAPEST PRICE,"RM 39,999",BMW X1,90 - 95K KM,Automatic,"Johor, Skudai",39999.0,92500.0,2013.0,Johor,BMW,Continental,2.0
2014 Inokom Santa Fe 2.4 Elegance SUV - FULL SPEC - SUNROOF - BROWN INTERIOR - EASY LOAN,"RM 49,999",Inokom Santa Fe,90 - 95K KM,Automatic,"Johor, Skudai",49999.0,92500.0,2014.0,Johor,Inokom,Asian,2.4
2021 Proton Saga 1.3 Standard Sedan - JOHOR PLATE - SUPERB CONDITION LIKE NEW - EASY LOAN APPROVE,"RM 29,999",Proton Saga,30 - 35K KM,Automatic,"Johor, Skudai",29999.0,32500.0,2021.0,Johor,Proton,Asian,1.3
2020 Proton Iriz 1.6 Premium Hatchback - FULL SPEC,"RM 36,999",Proton Iriz,40 - 45K KM,Automatic,"Johor, Skudai",36999.0,42500.0,2020.0,Johor,Proton,Asian,1.6
2013 Toyota Camry 2.0 G Sedan - JOHOR PLATE - EASY LOAN APPROVE,"RM 49,999",Toyota Camry,85 - 90K KM,Automatic,"Johor, Skudai",49999.0,87500.0,2013.0,Johor,Toyota,Asian,2.0
2016 Nissan Serena 2.0 S-Hybrid High-Way Star MPV - HIGH LOAN WELCOME,"RM 57,999",Nissan Serena,85 - 90K KM,Automatic,"Johor, Skudai",57999.0,87500.0,2016.0,Johor,Nissan,Asian,2.0
2020 Perodua Myvi 1.5 AV Hatchback - (PERCUMA WARRANTY)(PERCUMA SIAP TUKAR NAMA)(TAHUN DIBUAT )( Auto)(Advance Fullest Spec)(Full Bodykits)(SportRims),"RM 49,800",Perodua Myvi,30 - 35K KM,Automatic,"Selangor, Banting",49800.0,32500.0,2020.0,Selangor,Perodua,Asian,1.5
2013 Volkswagen Tiguan 2.0 TSI SUV,"RM 36,788",Volkswagen Tiguan,135 - 140K KM,Automatic,"Selangor, Puchong",36788.0,137500.0,2013.0,Selangor,Volkswagen,Continental,2.0
2018 Mazda CX-5 2.0 SKYACTIV-G GLS SUV - ELEC SEAT 74638KM 2YRS WARRANTY,"RM 99,788",Mazda CX-5,70 - 75K KM,Automatic,"Selangor, Puchong",99788.0,72500.0,2018.0,Selangor,Mazda,Asian,2.0
2016 Volvo XC60 2.0 T5 SUV - (A) FACELIFT ONE YEAR WARRANTY SERVICE RECORD ONE DIRECTOR OWNER,"RM 83,788",Volvo XC60,110 - 115K KM,Automatic,"Selangor, Puchong",83788.0,112500.0,2016.0,Selangor,Volvo,Continental,2.0
2013 Ford Kuga 1.6 Ecoboost Titanium SUV - (A) 1 YEAR WARRANTY MIL87151KM ONE OWNER CAR KING,"RM 29,788",Ford Kuga,85 - 90K KM,Automatic,"Selangor, Puchong",29788.0,87500.0,2013.0,Selangor,Ford,Continental,1.6
2016 Volvo V40 2.0 T5 Hatchback - (A) ONE YEAR WARRANTY FULL SERVICE 107324KM ONE OWNER CAR KING,"RM 62,788",Volvo V40,105 - 110K KM,Automatic,"Selangor, Puchong",62788.0,107500.0,2016.0,Selangor,Volvo,Continental,2.0
2014 Audi Q3 2.0 TFSI Quattro SUV - (A) TFSI S-LINE ONE YEAR WARRANTY FULL SERVICE 113836KM,"RM 53,688",Audi Q3,110 - 115K KM,Automatic,"Selangor, Puchong",53688.0,112500.0,2014.0,Selangor,Audi,Continental,2.0
2017 Proton Exora 1.6 Turbo Executive MPV - LOW INSTALLMENT,"RM 28,999",Proton Exora,60 - 65K KM,Automatic,"Johor, Skudai",28999.0,62500.0,2017.0,Johor,Proton,Asian,1.6
2017 Kia Sorento 2.4 HS SUV - 7 SEATER - POWER BOOT - HIGH LOAN AVAILABLE,"RM 69,999",Kia Sorento,85 - 90K KM,Automatic,"Johor, Skudai",69999.0,87500.0,2017.0,Johor,Kia,Asian,2.4
2017 Honda BR-V 1.5 V i-VTEC SUV - JOHOR PLATE - KEYLESS - HIGH LOAN,"RM 49,999",Honda BR-V,70 - 75K KM,Automatic,"Johor, Skudai",49999.0,72500.0,2017.0,Johor,Honda,Asian,1.5
2017 Mazda CX-5 2.2 SKYACTIV-D GLS SUV - DIESEL - JOHOR PLATE - KEYLESS - EASY HIGH LOAN,"RM 89,999",Mazda CX-5,40 - 45K KM,Automatic,"Johor, Skudai",89999.0,42500.0,2017.0,Johor,Mazda,Asian,2.2
2019 Proton Iriz 1.6 Premium Hatchback - JOHOR PLATE - FULL SPEC - KEYLESS - LOW MILEAGE,"RM 33,999",Proton Iriz,20 - 25K KM,Automatic,"Johor, Skudai",33999.0,22500.0,2019.0,Johor,Proton,Asian,1.6
2018 Volkswagen Passat 1.8 280 TSI Comfortline Plus Sedan - 280 TSI COMFORTLINE - JOHOR PLATE - CARKING - HIGH LOAN WELCOME,"RM 69,999",Volkswagen Passat,55 - 60K KM,Automatic,"Johor, Skudai",69999.0,57500.0,2018.0,Johor,Volkswagen,Continental,1.8
2019 Proton X70 1.8 TGDI Executive SUV - EASY LOAN,"RM 62,999",Proton X70,45 - 50K KM,Automatic,"Johor, Skudai",62999.0,47500.0,2019.0,Johor,Proton,Asian,1.8
2017 Proton Ertiga 1.4 VVT Plus Executive MPV - HIGH LOAN,"RM 34,999",Proton Ertiga,40 - 45K KM,Automatic,"Johor, Skudai",34999.0,42500.0,2017.0,Johor,Proton,Asian,1.4
2017 Nissan Navara 2.5 NP300 SE Dual Cab Pickup Truck - NP300 SE - SUPERB CARKING - EASY HIGH LOAN APPROVAL,"RM 69,999",Nissan Navara,60 - 65K KM,Automatic,"Johor, Skudai",69999.0,62500.0,2017.0,Johor,Nissan,Asian,2.5
2016 Proton Perdana 2.0 Sedan - SUPER CAR KING - HIGH LOAN,"RM 47,999",Proton Perdana,60 - 65K KM,Automatic,"Johor, Skudai",47999.0,62500.0,2016.0,Johor,Proton,Asian,2.0
2015 Audi A3 1.4 TFSI Sedan - LUXURY - EASY HIGH LOAN,"RM 54,999",Audi A3,65 - 70K KM,Automatic,"Johor, Skudai",54999.0,67500.0,2015.0,Johor,Audi,Continental,1.4
2015 Nissan Teana 2.0 XL Sedan - HIGH SPEC - EASY LOAN,"RM 47,999",Nissan Teana,70 - 75K KM,Automatic,"Johor, Skudai",47999.0,72500.0,2015.0,Johor,Nissan,Asian,2.0
"2015 Hyundai Elantra 1.6 EX Sedan - , push start,full bodykit","RM 29,988",Hyundai Elantra,105 - 110K KM,Automatic,"Selangor, Puchong",29988.0,107500.0,2015.0,Selangor,Hyundai,Asian,1.6
2019 Haval H1 1.5 Comfort SUV - GREAT WALL (A) SERVICE RECORD 37599KM ONE YEAR WARRANTY ONE OWNER,"RM 32,788",Haval H1,35 - 40K KM,Automatic,"Selangor, Puchong",32788.0,37500.0,2019.0,Selangor,Haval,Asian,1.5
2018 Proton Preve 1.6 CFE Premium Sedan - LEATHER SEAT - EASY LOAN,"RM 32,999",Proton Preve,40 - 45K KM,Automatic,"Johor, Skudai",32999.0,42500.0,2018.0,Johor,Proton,Asian,1.6
2014 Mazda 3 2.0 SKYACTIV-G Sedan - SUNROOF - HIGH LOAN WELCOME,"RM 45,999",Mazda 3,95 - 100K KM,Automatic,"Johor, Skudai",45999.0,97500.0,2014.0,Johor,Mazda,Asian,2.0
2016 Honda Accord 2.0 i-VTEC VTi-L Sedan - PUSH START BUTTON - CARKING CONDITION - LOAN WELCOME,"RM 61,999",Honda Accord,75 - 80K KM,Automatic,"Johor, Skudai",61999.0,77500.0,2016.0,Johor,Honda,Asian,2.0
2015 Volvo V40 1.6 T4 Hatchback - CHEAPEST IN TOWN - HIGH LOAN,"RM 42,999",Volvo V40,70 - 75K KM,Automatic,"Johor, Skudai",42999.0,72500.0,2015.0,Johor,Volvo,Continental,1.6
2013 Hyundai Grand Starex 2.5 Royale GLS MPV,"RM 67,875",Hyundai Grand Starex,110 - 115K KM,Automatic,"Johor, Johor Bahru",67875.0,112500.0,2013.0,Johor,Hyundai,Asian,2.5
2017 Kia Sportage 2.0 GT Line SUV - FULL SPEC - KEYLESS - HIGH LOAN,"RM 59,999",Kia Sportage,70 - 75K KM,Automatic,"Johor, Skudai",59999.0,72500.0,2017.0,Johor,Kia,Asian,2.0
2017 Peugeot 508 1.6 THP Sedan - PREMIUM - KEYLESS - LIMITED UNIT,"RM 49,999",Peugeot 508,60 - 65K KM,Automatic,"Johor, Skudai",49999.0,62500.0,2017.0,Johor,Peugeot,Continental,1.6
2015 Peugeot 508 1.6 Premium Sedan - FULL SPEC - KEYLESS - LOAN AVAILABLE,"RM 29,999",Peugeot 508,90 - 95K KM,Automatic,"Johor, Skudai",29999.0,92500.0,2015.0,Johor,Peugeot,Continental,1.6
2015 Honda CR-V 2.4 i-VTEC SUV - KEYLESS - HIGH LOAN,"RM 60,999",Honda CR-V,85 - 90K KM,Automatic,"Johor, Skudai",60999.0,87500.0,2015.0,Johor,Honda,Asian,2.4
2018 Kia Cerato 1.6 K3 Sedan - KEYLESS - PADDLE SHIFT - CAR KING - HIGH LOAN,"RM 52,999",Kia Cerato,50 - 55K KM,Automatic,"Johor, Skudai",52999.0,52500.0,2018.0,Johor,Kia,Asian,1.6
2016 Nissan X-Trail 2.0 SUV - HIGH SPEC - HIGH LOAN EASY APPROVAL,"RM 49,999",Nissan X-Trail,70 - 75K KM,Automatic,"Johor, Skudai",49999.0,72500.0,2016.0,Johor,Nissan,Asian,2.0
2015 Mazda 6 2.0 SKYACTIV-G Sedan - DIGITAL E-BRAKE - CAR KING - HIGH LOAN AVAILABLE,"RM 60,999",Mazda 6,70 - 75K KM,Automatic,"Johor, Skudai",60999.0,72500.0,2015.0,Johor,Mazda,Asian,2.0
2018 Honda BR-V 1.5 V i-VTEC SUV - PUSH START BUTTON - EASY HIGH LOAN,"RM 52,999",Honda BR-V,55 - 60K KM,Automatic,"Johor, Skudai",52999.0,57500.0,2018.0,Johor,Honda,Asian,1.5
2020 Toyota Vios 1.5 G Sedan - Auto,"RM 69,800",Toyota Vios,95 - 100K KM,Automatic,"Selangor, Banting",69800.0,97500.0,2020.0,Selangor,Toyota,Asian,1.5
2018 Mazda CX-5 2.2 SKYACTIV-D GLS SUV - POWER BOOT - CARKING - HIGH LOAN,"RM 91,999",Mazda CX-5,50 - 55K KM,Automatic,"Johor, Skudai",91999.0,52500.0,2018.0,Johor,Mazda,Asian,2.2
2017 Proton Perdana 2.4 Sedan - CAR KING - SUPERB CONDITION - EASY HIGH LOAN,"RM 55,999",Proton Perdana,50 - 55K KM,Automatic,"Johor, Skudai",55999.0,52500.0,2017.0,Johor,Proton,Asian,2.4
2013 Toyota Camry 2.5 V Sedan - JOHOR PLATE - KEYLESS - SMOOTH CONDITION - LOAN WELCOME,"RM 57,999",Toyota Camry,80 - 85K KM,Automatic,"Johor, Skudai",57999.0,82500.0,2013.0,Johor,Toyota,Asian,2.5
2013 Volkswagen Passat 1.8 TSI Sedan - PUSH START - CAR KING CONDITION - CHEAPEST PRICE,"RM 27,999",Volkswagen Passat,90 - 95K KM,Automatic,"Johor, Skudai",27999.0,92500.0,2013.0,Johor,Volkswagen,Continental,1.8
2015 Hyundai Elantra 1.8 Premium Sedan - PUSH START - SUPERB CAR KING - LOAN WELCOME,"RM 36,999",Hyundai Elantra,70 - 75K KM,Automatic,"Johor, Skudai",36999.0,72500.0,2015.0,Johor,Hyundai,Asian,1.8
2016 Perodua Bezza 1.3 Advance Premium Sedan - JOHOR PLATE - CARKING CONDITION - EASY LOAN APPROVAL,"RM 31,999",Perodua Bezza,50 - 55K KM,Automatic,"Johor, Skudai",31999.0,52500.0,2016.0,Johor,Perodua,Asian,1.3
"2021 Toyota Alphard 2.5 G S C Package MPV - READY STOCK SC, JBL Sound System Rear Monitor, 360 Camera, Sunroof, Digital Inner Mirror and MORE","RM 318,000",Toyota Alphard,30 - 35K KM,Automatic,"Selangor, Shah Alam",318000.0,32500.0,2021.0,Selangor,Toyota,Asian,2.5
2016 Mazda 6 2.0 SKYACTIV-G Sedan - AUTO,"RM 70,800",Mazda 6,95 - 100K KM,Automatic,"Selangor, Petaling Jaya",70800.0,97500.0,2016.0,Selangor,Mazda,Asian,2.0
2016 Mazda Biante 2.0 SKYACTIV-G MPV - POWER DOOR - SUPERB CONDITION - AWESOME FAMILY - EASY HIGH LOAN APPROVAL,"RM 65,999",Mazda Biante,40 - 45K KM,Automatic,"Johor, Skudai",65999.0,42500.0,2016.0,Johor,Mazda,Asian,2.0
2014 Peugeot 208 1.6 Allure Hatchback - 2 DOOR - PANAROMIC ROOF,"RM 20,999",Peugeot 208,70 - 75K KM,Automatic,"Johor, Skudai",20999.0,72500.0,2014.0,Johor,Peugeot,Continental,1.6
2015 Honda Accord 2.0 i-VTEC VTi-L Sedan - LEATHER SEAT - KEYLESS - HIGH LOAN AVAILABLE,"RM 57,999",Honda Accord,80 - 85K KM,Automatic,"Johor, Skudai",57999.0,82500.0,2015.0,Johor,Honda,Asian,2.0
"2014 Mazda CX-5 2.5 SKYACTIV-G SUV - CBU UNIT, SUNROOF, FULL SERVICE , FULL LEATHER ELECTIC SEAT, MERDEKA SALES, NEGO SAMPAI JADI OFFER","RM 52,999",Mazda CX-5,105 - 110K KM,Automatic,"Selangor, Puchong",52999.0,107500.0,2014.0,Selangor,Mazda,Asian,2.5
"2014 Mercedes-Benz S400L 3.5 Hybrid Sedan - 2015 S400 L 70,000KM Low Mil","RM 123,000",Mercedes-Benz S400L,65 - 70K KM,Automatic,"Selangor, Cheras",123000.0,67500.0,2014.0,Selangor,Mercedes-Benz,Continental,3.5
2015/2018 Toyota Vellfire 2.5 Hybrid VL MPV - REG 2018 HYBRID,"RM 178,888",Toyota Vellfire,75 - 80K KM,Automatic,"Kuala Lumpur, Chan Sow Lin",178888.0,77500.0,2015.0,Kuala Lumpur,Toyota,Asian,2.5
2014 Volkswagen Passat 1.8 TSI Sedan,"RM 34,999",Volkswagen Passat,100 - 105K KM,Automatic,"Johor, Johor Bahru",34999.0,102500.0,2014.0,Johor,Volkswagen,Continental,1.8
2018 Porsche 718 2.0 Cayman Coupe,"RM 312,800",Porsche 718,10 - 15K KM,Automatic,"Johor, Johor Bahru",312800.0,12500.0,2018.0,Johor,Porsche,Continental,2.0
2016 Mercedes-Benz E200 2.0 Avantgarde Sedan,"RM 152,800",Mercedes-Benz E200,130 - 135K KM,Automatic,"Johor, Johor Bahru",152800.0,132500.0,2016.0,Johor,Mercedes-Benz,Continental,2.0
2017 Honda Civic 1.5 TC VTEC Sedan - TURBO SPORT PACKAGE ONE YEAR WARRANTY WITH UNLIMITED MILEAGE EASY LOAN APPROVED TAK MUNGKIN LOAN REJECT,"RM 84,800",Honda Civic,55 - 60K KM,Automatic,"Kuala Lumpur, Kampung Pandan Dalam",84800.0,57500.0,2017.0,Kuala Lumpur,Honda,Asian,1.5
